METADATA:,,,,,,,,,,
Block Runtime,Experiment Seed,Subject,,,,,,,,
Stimulus start,4140.315306,,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus end,4141.329328,TRUE,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus start,4141.881356,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4143.146112,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4143.950584,,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus end,4145.212702,TRUE,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus start,4145.770562,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4146.529229,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4147.337741,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4148.595806,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4149.398293,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4150.662578,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4151.219108,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4151.97915,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4153.036507,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4154.295558,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4155.356656,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4156.113079,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4156.670197,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4157.429081,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4158.241098,,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus end,4158.996353,TRUE,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus start,4159.5472,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4160.562094,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4161.364161,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4162.628917,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4163.430512,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4164.445257,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4165.252377,,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus end,4166.262331,TRUE,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus start,4167.068702,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4167.828721,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4168.381608,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4169.394243,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4170.454641,,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus end,4171.712018,TRUE,,,GoNoGo Task,1,3895694,,Type: NoGo,
Stimulus start,4172.263796,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4173.028645,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4173.832679,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4174.844642,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4175.396558,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4176.161744,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4177.215225,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4177.978341,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4178.785438,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4179.794001,noResponse,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4180.597114,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4181.611442,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4182.163548,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4182.92823,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4183.981374,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4184.993506,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4185.550358,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4186.311071,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus start,4187.362968,,,,GoNoGo Task,1,3895694,,Type: Go,
Stimulus end,4188.377862,FALSE,,,GoNoGo Task,1,3895694,,Type: Go,
Go/NoGo Finished,4188.395833,,,,GoNoGo Task,1,3895694,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,4188.4111,,,,,,,,,
ESQ,4190.953728,,Intrusive_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4195.078251,,Intrusive_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 3,GoNoGo Task
ESQ,4195.078588,,Modality_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4198.077943,,Modality_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 4,GoNoGo Task
ESQ,4198.079089,,Future_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4202.444647,,Future_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 10,GoNoGo Task
ESQ,4202.445808,,Past_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4206.77661,,Past_response,7.8,Experience Sampling Questions,1,3895694,,Marker Started at 5,GoNoGo Task
ESQ,4206.777792,,Other_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4210.009348,,Other_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 6,GoNoGo Task
ESQ,4210.010468,,Emotion_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4213.393423,,Emotion_response,7.5,Experience Sampling Questions,1,3895694,,Marker Started at 8,GoNoGo Task
ESQ,4213.394619,,Deliberate_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4217.710439,,Deliberate_response,8.9,Experience Sampling Questions,1,3895694,,Marker Started at 10,GoNoGo Task
ESQ,4217.711605,,Self_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4220.943647,,Self_response,2.1,Experience Sampling Questions,1,3895694,,Marker Started at 3,GoNoGo Task
ESQ,4220.944443,,Distracting_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4224.742361,,Distracting_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 9,GoNoGo Task
ESQ,4224.743537,,Problem_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4227.026442,,Problem_response,10,Experience Sampling Questions,1,3895694,,Marker Started at 10,GoNoGo Task
ESQ,4227.027569,,Detailed_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4230.91011,,Detailed_response,9.3,Experience Sampling Questions,1,3895694,,Marker Started at 8,GoNoGo Task
ESQ,4230.911234,,Knowledge_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4235.059039,,Knowledge_response,8.5,Experience Sampling Questions,1,3895694,,Marker Started at 3,GoNoGo Task
ESQ,4235.060174,,Focus_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4238.192637,,Focus_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 6,GoNoGo Task
ESQ,4238.193804,,Absorption_start,,Experience Sampling Questions,1,3895694,,,GoNoGo Task
ESQ,4241.659214,,Absorption_response,10,Experience Sampling Questions,1,3895694,,Marker Started at 9,GoNoGo Task
EXPERIMENT DATA:,Finger Tapping Task,,,,,,,,,
Start Time,4241.676191,,,,,,,,,
Finger Tapping Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Block Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Block Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Block Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Block Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Block Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,4354.989333,,,,,,,,,
ESQ,4359.200211,,Detailed_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4363.6894,,Detailed_response,7.1,Experience Sampling Questions,1,3895694,,Marker Started at 10,Finger Tapping Task
ESQ,4363.690677,,Problem_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4366.83826,,Problem_response,9.4,Experience Sampling Questions,1,3895694,,Marker Started at 5,Finger Tapping Task
ESQ,4366.838716,,Past_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4369.738951,,Past_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 3,Finger Tapping Task
ESQ,4369.740098,,Self_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4372.738302,,Self_response,3.8,Experience Sampling Questions,1,3895694,,Marker Started at 2,Finger Tapping Task
ESQ,4372.73951,,Knowledge_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4377.988799,,Knowledge_response,2.1,Experience Sampling Questions,1,3895694,,Marker Started at 10,Finger Tapping Task
ESQ,4377.989983,,Intrusive_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4382.004655,,Intrusive_response,7.2,Experience Sampling Questions,1,3895694,,Marker Started at 4,Finger Tapping Task
ESQ,4382.005807,,Other_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4384.471203,,Other_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 3,Finger Tapping Task
ESQ,4384.472341,,Future_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4387.271545,,Future_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 5,Finger Tapping Task
ESQ,4387.271897,,Distracting_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4391.704308,,Distracting_response,4.3,Experience Sampling Questions,1,3895694,,Marker Started at 5,Finger Tapping Task
ESQ,4391.705453,,Emotion_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4395.855475,,Emotion_response,4.8,Experience Sampling Questions,1,3895694,,Marker Started at 8,Finger Tapping Task
ESQ,4395.856634,,Focus_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4400.371691,,Focus_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 7,Finger Tapping Task
ESQ,4400.372906,,Absorption_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4407.154104,,Absorption_response,6.6,Experience Sampling Questions,1,3895694,,Marker Started at 6,Finger Tapping Task
ESQ,4407.155228,,Deliberate_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4410.669833,,Deliberate_response,4.5,Experience Sampling Questions,1,3895694,,Marker Started at 2,Finger Tapping Task
ESQ,4410.670202,,Modality_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4413.786683,,Modality_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 4,Finger Tapping Task
EXPERIMENT DATA:,Finger Tapping Task,,,,,,,,,
Start Time,4413.79707,,,,,,,,,
Finger Tapping Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Block Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Block Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Block Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Block Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Block Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,3895694,,,
Finger Tapping Trial End,,TRUE,,,Finger Tapping Task,1,3895694,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,4520.900903,,,,,,,,,
ESQ,4523.97814,,Intrusive_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4528.382862,,Intrusive_response,2,Experience Sampling Questions,1,3895694,,Marker Started at 2,Finger Tapping Task
ESQ,4528.383157,,Focus_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4534.684306,,Focus_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 5,Finger Tapping Task
ESQ,4534.685431,,Deliberate_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4538.366979,,Deliberate_response,8.4,Experience Sampling Questions,1,3895694,,Marker Started at 9,Finger Tapping Task
ESQ,4538.368129,,Past_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4541.999384,,Past_response,6,Experience Sampling Questions,1,3895694,,Marker Started at 7,Finger Tapping Task
ESQ,4542.000531,,Modality_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4545.482477,,Modality_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 4,Finger Tapping Task
ESQ,4545.483606,,Other_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4548.683427,,Other_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 5,Finger Tapping Task
ESQ,4548.684571,,Absorption_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4555.516355,,Absorption_response,8.6,Experience Sampling Questions,1,3895694,,Marker Started at 8,Finger Tapping Task
ESQ,4555.516618,,Distracting_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4558.598592,,Distracting_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 4,Finger Tapping Task
ESQ,4558.599739,,Problem_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4562.066321,,Problem_response,10,Experience Sampling Questions,1,3895694,,Marker Started at 3,Finger Tapping Task
ESQ,4562.067451,,Knowledge_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4565.614703,,Knowledge_response,7.3,Experience Sampling Questions,1,3895694,,Marker Started at 5,Finger Tapping Task
ESQ,4565.615548,,Detailed_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4569.248948,,Detailed_response,8.4,Experience Sampling Questions,1,3895694,,Marker Started at 2,Finger Tapping Task
ESQ,4569.250192,,Future_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4574.898208,,Future_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 6,Finger Tapping Task
ESQ,4574.89936,,Self_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4580.514522,,Self_response,3.6,Experience Sampling Questions,1,3895694,,Marker Started at 3,Finger Tapping Task
ESQ,4580.515833,,Emotion_start,,Experience Sampling Questions,1,3895694,,,Finger Tapping Task
ESQ,4584.264092,,Emotion_response,6.8,Experience Sampling Questions,1,3895694,,Marker Started at 2,Finger Tapping Task
EXPERIMENT DATA:,Movie Task,,,,,,,,,
Start Time,4612.243803,,,,,,,,,
Movie Task Start,4612.243843,,,,Movie Task,1,3895694,,,
Movie Init,4655.811934,,,,Movie Task,1,3895694,,,
Movie Start,4655.812022,,,,Movie Task,1,3895694,,,
Movie End,4778.774411,,,,Movie Task,1,3895694,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,4778.781248,,,,,,,,,
ESQ,4782.585804,,Problem_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4788.292115,,Problem_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 2,Movie Task
ESQ,4788.293253,,Focus_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4791.45806,,Focus_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 2,Movie Task
ESQ,4791.45919,,Absorption_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4797.990713,,Absorption_response,6.7,Experience Sampling Questions,1,3895694,,Marker Started at 2,Movie Task
ESQ,4797.991843,,Intrusive_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4800.990876,,Intrusive_response,3,Experience Sampling Questions,1,3895694,,Marker Started at 3,Movie Task
ESQ,4800.991258,,Deliberate_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4806.040907,,Deliberate_response,3.7,Experience Sampling Questions,1,3895694,,Marker Started at 6,Movie Task
ESQ,4806.041337,,Detailed_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4810.223987,,Detailed_response,3,Experience Sampling Questions,1,3895694,,Marker Started at 3,Movie Task
ESQ,4810.225086,,Past_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4814.940938,,Past_response,2.4,Experience Sampling Questions,1,3895694,,Marker Started at 6,Movie Task
ESQ,4814.942092,,Self_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4819.289816,,Self_response,1.9,Experience Sampling Questions,1,3895694,,Marker Started at 5,Movie Task
ESQ,4819.291004,,Modality_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4827.539793,,Modality_response,3.5,Experience Sampling Questions,1,3895694,,Marker Started at 2,Movie Task
ESQ,4827.540921,,Distracting_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4831.672819,,Distracting_response,2.5,Experience Sampling Questions,1,3895694,,Marker Started at 6,Movie Task
ESQ,4831.673936,,Future_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4836.456198,,Future_response,4.3,Experience Sampling Questions,1,3895694,,Marker Started at 4,Movie Task
ESQ,4836.457364,,Knowledge_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4841.272543,,Knowledge_response,4.6,Experience Sampling Questions,1,3895694,,Marker Started at 7,Movie Task
ESQ,4841.273244,,Emotion_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4845.990208,,Emotion_response,5.7,Experience Sampling Questions,1,3895694,,Marker Started at 8,Movie Task
ESQ,4845.991351,,Other_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4849.006649,,Other_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 2,Movie Task
EXPERIMENT DATA:,Movie Task,,,,,,,,,
Start Time,4849.021831,,,,,,,,,
Movie Task Start,4849.021869,,,,Movie Task,1,3895694,,,
Movie Init,4853.338879,,,,Movie Task,1,3895694,,,
Movie Start,4853.338955,,,,Movie Task,1,3895694,,,
Movie End,4956.735346,,,,Movie Task,1,3895694,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,4956.740607,,,,,,,,,
ESQ,4960.172055,,Intrusive_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4963.852344,,Intrusive_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 7,Movie Task
ESQ,4963.853586,,Self_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4968.218296,,Self_response,1.8,Experience Sampling Questions,1,3895694,,Marker Started at 10,Movie Task
ESQ,4968.219413,,Focus_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4972.535225,,Focus_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 9,Movie Task
ESQ,4972.535612,,Modality_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4979.634129,,Modality_response,1,Experience Sampling Questions,1,3895694,,Marker Started at 2,Movie Task
ESQ,4979.635301,,Future_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4985.284815,,Future_response,1.9,Experience Sampling Questions,1,3895694,,Marker Started at 6,Movie Task
ESQ,4985.285932,,Knowledge_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4989.751418,,Knowledge_response,5,Experience Sampling Questions,1,3895694,,Marker Started at 5,Movie Task
ESQ,4989.752505,,Other_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4993.951493,,Other_response,3.3,Experience Sampling Questions,1,3895694,,Marker Started at 5,Movie Task
ESQ,4993.952612,,Emotion_start,,Experience Sampling Questions,1,3895694,,,Movie Task
ESQ,4997.351083,,Emotion_response,7.1,Experience Sampling Questions,1,3895694,,Marker Started at 10,Movie Task
ESQ,4997.352206,,Absorption_start,,Experience Sampling Questions,1,3895694,,,Movie Task
