METADATA:,,,,,,,,,,
Block Runtime,Experiment Seed,Subject,,,,,,,,
EXPERIMENT DATA:,Hard Math Task,,,,,,,,,
Start Time,1742.514043,,,,,,,,,
Math Task Start,1747.529454,,,,,,,,,
fixation cross,1747.539957,,,,,,,,,
Math Trial Start,1749.581221,,,,,,,,,
Choice presented,1749.600805,,,,,,,,,
Choice made,1751.498709,,,,,,,,,
Math Trial End,1751.4988,TRUE,,,,,,,,
Math Trial End,1751.498847,TRUE,,,,,,,,
Math Trial Start,1753.531486,,,,,,,,,
Choice presented,1753.550669,,,,,,,,,
Choice made,1755.482381,,,,,,,,,
Math Trial End,1755.482466,TRUE,,,,,,,,
Math Trial End,1755.482505,TRUE,,,,,,,,
Math Trial Start,1757.512833,,,,,,,,,
Choice presented,1757.517083,,,,,,,,,
Choice made,1759.297948,,,,,,,,,
Math Trial End,1759.297979,TRUE,,,,,,,,
Math Trial End,1759.297994,TRUE,,,,,,,,
Math Trial Start,1761.329411,,,,,,,,,
Choice presented,1761.333875,,,,,,,,,
Choice made,1763.247851,,,,,,,,,
Math Trial End,1763.247882,TRUE,,,,,,,,
Math Trial End,1763.247895,TRUE,,,,,,,,
Math Trial Start,1765.278235,,,,,,,,,
Choice presented,1765.283615,,,,,,,,,
Choice made,1768.448309,,,,,,,,,
Math Trial End,1768.448395,TRUE,,,,,,,,
Math Trial End,1768.448438,TRUE,,,,,,,,
Math Trial Start,1770.479468,,,,,,,,,
Choice presented,1770.483412,,,,,,,,,
Choice made,1772.364721,,,,,,,,,
Math Trial End,1772.364808,TRUE,,,,,,,,
Math Trial End,1772.364851,TRUE,,,,,,,,
Math Trial Start,1774.395325,,,,,,,,,
Choice presented,1774.39985,,,,,,,,,
Choice made,1776.447796,,,,,,,,,
Math Trial End,1776.447864,TRUE,,,,,,,,
Math Trial End,1776.447899,TRUE,,,,,,,,
Math Trial Start,1778.477709,,,,,,,,,
Choice presented,1778.483158,,,,,,,,,
Choice made,1780.464034,,,,,,,,,
Math Trial End,1780.464068,TRUE,,,,,,,,
Math Trial End,1780.464083,TRUE,,,,,,,,
Math Trial Start,1782.494493,,,,,,,,,
Choice presented,1782.499755,,,,,,,,,
Choice made,1784.780594,,,,,,,,,
Math Trial End,1784.780626,TRUE,,,,,,,,
Math Trial End,1784.780641,TRUE,,,,,,,,
Math Trial Start,1786.812103,,,,,,,,,
Choice presented,1786.816085,,,,,,,,,
Choice made,1789.030871,,,,,,,,,
Math Trial End,1789.030903,TRUE,,,,,,,,
Math Trial End,1789.030917,TRUE,,,,,,,,
Math Trial Start,1791.061863,,,,,,,,,
Choice presented,1791.066094,,,,,,,,,
Choice made,1793.180122,,,,,,,,,
Math Trial End,1793.180155,TRUE,,,,,,,,
Math Trial End,1793.18017,TRUE,,,,,,,,
Math Trial Start,1795.210415,,,,,,,,,
Choice presented,1795.215953,,,,,,,,,
Choice made,1797.747281,,,,,,,,,
Math Trial End,1797.747363,TRUE,,,,,,,,
Math Trial End,1797.747409,TRUE,,,,,,,,
Math Trial Start,1799.771362,,,,,,,,,
Choice presented,1799.782253,,,,,,,,,
Choice made,1801.696579,,,,,,,,,
Math Trial End,1801.69661,TRUE,,,,,,,,
Math Trial End,1801.696625,TRUE,,,,,,,,
Math Trial Start,1803.727453,,,,,,,,,
Choice presented,1803.732364,,,,,,,,,
Choice made,1805.713193,,,,,,,,,
Math Trial End,1805.713224,FALSE,,,,,,,,
Math Trial End,1805.71324,FALSE,,,,,,,,
Math Trial Start,1807.74353,,,,,,,,,
Choice presented,1807.748829,,,,,,,,,
Choice made,1811.263399,,,,,,,,,
Math Trial End,1811.263492,TRUE,,,,,,,,
Math Trial End,1811.263534,TRUE,,,,,,,,
Math Trial Start,1813.293044,,,,,,,,,
Choice presented,1813.298665,,,,,,,,,
Choice made,1815.663033,,,,,,,,,
Math Trial End,1815.663066,TRUE,,,,,,,,
Math Trial End,1815.66308,TRUE,,,,,,,,
Math Trial Start,1817.692921,,,,,,,,,
Choice presented,1817.698506,,,,,,,,,
Choice made,1820.013197,,,,,,,,,
Math Trial End,1820.013289,TRUE,,,,,,,,
Math Trial End,1820.013336,TRUE,,,,,,,,
Math Trial Start,1822.041897,,,,,,,,,
Choice presented,1822.04809,,,,,,,,,
Choice made,1824.596271,,,,,,,,,
Math Trial End,1824.596322,TRUE,,,,,,,,
Math Trial End,1824.596338,TRUE,,,,,,,,
Math Trial Start,1826.62952,,,,,,,,,
Choice presented,1826.647915,,,,,,,,,
Choice made,1828.829113,,,,,,,,,
Math Trial End,1828.829145,TRUE,,,,,,,,
Math Trial End,1828.829159,TRUE,,,,,,,,
Math Trial Start,1830.860138,,,,,,,,,
Choice presented,1830.864496,,,,,,,,,
Choice made,1833.945955,,,,,,,,,
Math Trial End,1833.945997,TRUE,,,,,,,,
Math Trial End,1833.946012,TRUE,,,,,,,,
Math Trial Start,1835.975975,,,,,,,,,
Choice presented,1835.98144,,,,,,,,,
Choice made,1838.212076,,,,,,,,,
Math Trial End,1838.212109,TRUE,,,,,,,,
Math Trial End,1838.212124,TRUE,,,,,,,,
Math Trial Start,1840.242016,,,,,,,,,
Choice presented,1840.247708,,,,,,,,,
Choice made,1843.562691,,,,,,,,,
Math Trial End,1843.56277,TRUE,,,,,,,,
Math Trial End,1843.562806,TRUE,,,,,,,,
Math Trial Start,1845.592176,,,,,,,,,
Choice presented,1845.5976,,,,,,,,,
Choice made,1847.528507,,,,,,,,,
Math Trial End,1847.52854,TRUE,,,,,,,,
Math Trial End,1847.528553,TRUE,,,,,,,,
Math Trial Start,1849.559016,,,,,,,,,
Choice presented,1849.564182,,,,,,,,,
Choice made,1853.694927,,,,,,,,,
Math Trial End,1853.694959,TRUE,,,,,,,,
Math Trial End,1853.694973,TRUE,,,,,,,,
Math Task End,1855.712478,,,,,,,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1855.715719,,,,,,,,,
ESQ,1857.190412,,Knowledge_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1861.061689,,Knowledge_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 5,Hard Math Task
ESQ,1861.062816,,Absorption_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1864.494648,,Absorption_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 6,Hard Math Task
ESQ,1864.495774,,Other_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1867.861962,,Other_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 8,Hard Math Task
ESQ,1867.863209,,Focus_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1871.045717,,Focus_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 8,Hard Math Task
ESQ,1871.046827,,Future_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1873.428298,,Future_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 4,Hard Math Task
ESQ,1873.428616,,Problem_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1876.761763,,Problem_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 10,Hard Math Task
ESQ,1876.762875,,Detailed_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1883.795066,,Detailed_response,5.2,Experience Sampling Questions,1,5216479,,Marker Started at 7,Hard Math Task
ESQ,1883.796225,,Self_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1886.444216,,Self_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 6,Hard Math Task
ESQ,1886.445332,,Emotion_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1890.394142,,Emotion_response,1.3,Experience Sampling Questions,1,5216479,,Marker Started at 10,Hard Math Task
ESQ,1890.395251,,Past_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1895.57689,,Past_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 2,Hard Math Task
ESQ,1895.578165,,Distracting_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1898.660453,,Distracting_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 2,Hard Math Task
ESQ,1898.661617,,Deliberate_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1901.627335,,Deliberate_response,10,Experience Sampling Questions,1,5216479,,Marker Started at 6,Hard Math Task
ESQ,1901.627639,,Intrusive_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1904.694167,,Intrusive_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 6,Hard Math Task
ESQ,1904.695307,,Modality_start,,Experience Sampling Questions,1,5216479,,,Hard Math Task
ESQ,1908.659573,,Modality_response,6,Experience Sampling Questions,1,5216479,,Marker Started at 6,Hard Math Task
EXPERIMENT DATA:,Easy Math Task,,,,,,,,,
Start Time,1908.674371,,,,,,,,,
Math Task Start,6.1347658,,,,Easy Math Task,1,5216479,,,
fixation cross,6.1455836,,,,Easy Math Task,1,5216479,,,
Math Trial Start,8.1806036,,,,Easy Math Task,1,5216479,,,
Choice presented,8.1996326,,,,Easy Math Task,1,5216479,,,
Choice made,9.9973247,,,,Easy Math Task,1,5216479,,,
Math Trial End,9.997411,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,9.9974554,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,12.0297072,,,,Easy Math Task,1,5216479,,,
Choice presented,12.0495548,,,,Easy Math Task,1,5216479,,,
Choice made,14.0135266,,,,Easy Math Task,1,5216479,,,
Math Trial End,14.0135604,FALSE,,,Easy Math Task,1,5216479,,,
Math Trial End,14.0135754,FALSE,,,Easy Math Task,1,5216479,,,
Math Trial Start,16.0448096,,,,Easy Math Task,1,5216479,,,
Choice presented,16.0491739,,,,Easy Math Task,1,5216479,,,
Choice made,17.8306047,,,,Easy Math Task,1,5216479,,,
Math Trial End,17.8307048,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,17.8307552,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,19.8607404,,,,Easy Math Task,1,5216479,,,
Choice presented,19.8655824,,,,Easy Math Task,1,5216479,,,
Choice made,21.7304865,,,,Easy Math Task,1,5216479,,,
Math Trial End,21.7305776,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,21.7306337,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,23.7615458,,,,Easy Math Task,1,5216479,,,
Choice presented,23.7656213,,,,Easy Math Task,1,5216479,,,
Choice made,25.6469203,,,,Easy Math Task,1,5216479,,,
Math Trial End,25.6469912,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,25.647029,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,27.677377,,,,Easy Math Task,1,5216479,,,
Choice presented,27.6819854,,,,Easy Math Task,1,5216479,,,
Choice made,29.4629529,,,,Easy Math Task,1,5216479,,,
Math Trial End,29.4629845,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,29.4629995,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,31.4950598,,,,Easy Math Task,1,5216479,,,
Choice presented,31.5158032,,,,Easy Math Task,1,5216479,,,
Choice made,33.2805157,,,,Easy Math Task,1,5216479,,,
Math Trial End,33.2806318,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,33.280689,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,35.3096625,,,,Easy Math Task,1,5216479,,,
Choice presented,35.3151982,,,,Easy Math Task,1,5216479,,,
Choice made,37.2799686,,,,Easy Math Task,1,5216479,,,
Math Trial End,37.2800637,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,37.2801133,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,39.3092721,,,,Easy Math Task,1,5216479,,,
Choice presented,39.3149633,,,,Easy Math Task,1,5216479,,,
Choice made,41.695764,,,,Easy Math Task,1,5216479,,,
Math Trial End,41.6958052,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,41.695842,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,43.7258709,,,,Easy Math Task,1,5216479,,,
Choice presented,43.7315413,,,,Easy Math Task,1,5216479,,,
Choice made,46.6456559,,,,Easy Math Task,1,5216479,,,
Math Trial End,46.645692,FALSE,,,Easy Math Task,1,5216479,,,
Math Trial Start,48.6756555,,,,Easy Math Task,1,5216479,,,
Choice presented,48.6810903,,,,Easy Math Task,1,5216479,,,
Choice made,51.3295492,,,,Easy Math Task,1,5216479,,,
Math Trial End,51.3296458,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,51.3296961,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,53.35501,,,,Easy Math Task,1,5216479,,,
Choice presented,53.3643838,,,,Easy Math Task,1,5216479,,,
Choice made,55.1787397,,,,Easy Math Task,1,5216479,,,
Math Trial End,55.1787722,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,55.1787884,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,57.2081062,,,,Easy Math Task,1,5216479,,,
Choice presented,57.2142544,,,,Easy Math Task,1,5216479,,,
Choice made,59.0459391,,,,Easy Math Task,1,5216479,,,
Math Trial End,59.0460336,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,59.046083,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,61.075963,,,,Easy Math Task,1,5216479,,,
Choice presented,61.0808293,,,,Easy Math Task,1,5216479,,,
Choice made,62.9125301,,,,Easy Math Task,1,5216479,,,
Math Trial End,62.9126306,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,62.9126849,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,64.9426083,,,,Easy Math Task,1,5216479,,,
Choice presented,64.9474648,,,,Easy Math Task,1,5216479,,,
Choice made,66.8624505,,,,Easy Math Task,1,5216479,,,
Math Trial End,66.8625345,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,66.8625744,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,68.8919531,,,,Easy Math Task,1,5216479,,,
Choice presented,68.8972049,,,,Easy Math Task,1,5216479,,,
Choice made,71.8117518,,,,Easy Math Task,1,5216479,,,
Math Trial End,71.8118074,FALSE,,,Easy Math Task,1,5216479,,,
Math Trial Start,73.8404235,,,,Easy Math Task,1,5216479,,,
Choice presented,73.8470243,,,,Easy Math Task,1,5216479,,,
Choice made,76.6287119,,,,Easy Math Task,1,5216479,,,
Math Trial End,76.6287986,FALSE,,,Easy Math Task,1,5216479,,,
Math Trial End,76.6288525,FALSE,,,Easy Math Task,1,5216479,,,
Math Trial Start,78.6553188,,,,Easy Math Task,1,5216479,,,
Choice presented,78.6637081,,,,Easy Math Task,1,5216479,,,
Choice made,80.5283756,,,,Easy Math Task,1,5216479,,,
Math Trial End,80.52847,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,80.5285185,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,82.5584196,,,,Easy Math Task,1,5216479,,,
Choice presented,82.5637015,,,,Easy Math Task,1,5216479,,,
Choice made,84.4951194,,,,Easy Math Task,1,5216479,,,
Math Trial End,84.4952375,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,84.4952908,TRUE,,,Easy Math Task,1,5216479,,,
Math Task End,86.5126992,,,,Easy Math Task,1,5216479,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1995.211755,,,,,,,,,
ESQ,1997.436084,,Focus_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2002.556984,,Focus_response,1.8,Experience Sampling Questions,1,5216479,,Marker Started at 8,Easy Math Task
ESQ,2002.558169,,Modality_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2003.590945,,Modality_response,9,Experience Sampling Questions,1,5216479,,Marker Started at 9,Easy Math Task
ESQ,2003.59213,,Other_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2008.940283,,Other_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 4,Easy Math Task
ESQ,2008.941413,,Intrusive_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2011.589839,,Intrusive_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 6,Easy Math Task
ESQ,2011.590993,,Deliberate_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2014.591283,,Deliberate_response,4,Experience Sampling Questions,1,5216479,,Marker Started at 2,Easy Math Task
ESQ,2014.592519,,Distracting_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2020.673654,,Distracting_response,9,Experience Sampling Questions,1,5216479,,Marker Started at 10,Easy Math Task
ESQ,2020.674856,,Absorption_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2025.357566,,Absorption_response,8,Experience Sampling Questions,1,5216479,,Marker Started at 9,Easy Math Task
ESQ,2025.358716,,Problem_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2028.741077,,Problem_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 4,Easy Math Task
ESQ,2028.742263,,Emotion_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2031.689617,,Emotion_response,2.5,Experience Sampling Questions,1,5216479,,Marker Started at 6,Easy Math Task
ESQ,2031.69077,,Future_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2036.472947,,Future_response,4,Experience Sampling Questions,1,5216479,,Marker Started at 4,Easy Math Task
ESQ,2036.474075,,Self_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2039.239674,,Self_response,9,Experience Sampling Questions,1,5216479,,Marker Started at 9,Easy Math Task
ESQ,2039.240798,,Knowledge_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2045.439788,,Knowledge_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 7,Easy Math Task
ESQ,2045.440933,,Past_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2052.989842,,Past_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 10,Easy Math Task
ESQ,2052.990983,,Detailed_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2056.188995,,Detailed_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 6,Easy Math Task
EXPERIMENT DATA:,Easy Math Task,,,,,,,,,
Start Time,2056.203595,,,,,,,,,
Math Task Start,8.9103433,,,,Easy Math Task,1,5216479,,,
fixation cross,8.9210398,,,,Easy Math Task,1,5216479,,,
Math Trial Start,10.9633754,,,,Easy Math Task,1,5216479,,,
Choice presented,10.9822098,,,,Easy Math Task,1,5216479,,,
Choice made,13.8967954,,,,Easy Math Task,1,5216479,,,
Math Trial End,13.8968382,FALSE,,,Easy Math Task,1,5216479,,,
Math Trial Start,15.9268848,,,,Easy Math Task,1,5216479,,,
Choice presented,15.9322376,,,,Easy Math Task,1,5216479,,,
Choice made,17.7134801,,,,Easy Math Task,1,5216479,,,
Math Trial End,17.7135129,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,17.7135276,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,19.7441103,,,,Easy Math Task,1,5216479,,,
Choice presented,19.7485468,,,,Easy Math Task,1,5216479,,,
Choice made,21.5635327,,,,Easy Math Task,1,5216479,,,
Math Trial End,21.5636249,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,21.5636764,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,23.5951786,,,,Easy Math Task,1,5216479,,,
Choice presented,23.6155434,,,,Easy Math Task,1,5216479,,,
Choice made,26.5298328,,,,Easy Math Task,1,5216479,,,
Math Trial End,26.5298763,FALSE,,,Easy Math Task,1,5216479,,,
Math Trial Start,28.5607782,,,,Easy Math Task,1,5216479,,,
Choice presented,28.5651456,,,,Easy Math Task,1,5216479,,,
Choice made,30.7459915,,,,Easy Math Task,1,5216479,,,
Math Trial End,30.7460239,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,30.7460389,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,32.7731323,,,,Easy Math Task,1,5216479,,,
Choice presented,32.7817124,,,,Easy Math Task,1,5216479,,,
Choice made,35.529036,,,,Easy Math Task,1,5216479,,,
Math Trial End,35.5290696,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,35.5290846,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,37.5602554,,,,Easy Math Task,1,5216479,,,
Choice presented,37.5649023,,,,Easy Math Task,1,5216479,,,
Choice made,39.6790362,,,,Easy Math Task,1,5216479,,,
Math Trial End,39.6790687,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,39.679102,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,41.7087121,,,,Easy Math Task,1,5216479,,,
Choice presented,41.7146251,,,,Easy Math Task,1,5216479,,,
Choice made,43.6295165,,,,Easy Math Task,1,5216479,,,
Math Trial End,43.6296099,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,43.6296589,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,45.660593,,,,Easy Math Task,1,5216479,,,
Choice presented,45.6646721,,,,Easy Math Task,1,5216479,,,
Choice made,47.8291534,,,,Easy Math Task,1,5216479,,,
Math Trial End,47.8291965,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,47.8292138,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,49.859346,,,,Easy Math Task,1,5216479,,,
Choice presented,49.8645218,,,,Easy Math Task,1,5216479,,,
Choice made,51.7123289,,,,Easy Math Task,1,5216479,,,
Math Trial End,51.7124471,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,51.7124986,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,53.7428437,,,,Easy Math Task,1,5216479,,,
Choice presented,53.7476255,,,,Easy Math Task,1,5216479,,,
Choice made,55.7291129,,,,Easy Math Task,1,5216479,,,
Math Trial End,55.729205,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,55.7292536,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,57.7590135,,,,Easy Math Task,1,5216479,,,
Choice presented,57.7641846,,,,Easy Math Task,1,5216479,,,
Choice made,59.6454479,,,,Easy Math Task,1,5216479,,,
Math Trial End,59.6454927,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,59.6455094,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,61.675951,,,,Easy Math Task,1,5216479,,,
Choice presented,61.6806685,,,,Easy Math Task,1,5216479,,,
Choice made,63.7280401,,,,Easy Math Task,1,5216479,,,
Math Trial End,63.728073,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,63.728087,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,65.7583083,,,,Easy Math Task,1,5216479,,,
Choice presented,65.7635228,,,,Easy Math Task,1,5216479,,,
Choice made,67.7446083,,,,Easy Math Task,1,5216479,,,
Math Trial End,67.7446389,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,67.7446534,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,69.7758537,,,,Easy Math Task,1,5216479,,,
Choice presented,69.7803531,,,,Easy Math Task,1,5216479,,,
Choice made,71.6781063,,,,Easy Math Task,1,5216479,,,
Math Trial End,71.678149,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,71.6781663,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,73.7078773,,,,Easy Math Task,1,5216479,,,
Choice presented,73.7137332,,,,Easy Math Task,1,5216479,,,
Choice made,75.6112078,,,,Easy Math Task,1,5216479,,,
Math Trial End,75.6112383,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,75.6112526,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,77.6419977,,,,Easy Math Task,1,5216479,,,
Choice presented,77.6470368,,,,Easy Math Task,1,5216479,,,
Choice made,79.5608701,,,,Easy Math Task,1,5216479,,,
Math Trial End,79.5609027,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,79.5609181,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,81.5922645,,,,Easy Math Task,1,5216479,,,
Choice presented,81.5967601,,,,Easy Math Task,1,5216479,,,
Choice made,83.5611384,,,,Easy Math Task,1,5216479,,,
Math Trial End,83.5611799,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,83.5611964,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,85.5908846,,,,Easy Math Task,1,5216479,,,
Choice presented,85.5964796,,,,Easy Math Task,1,5216479,,,
Choice made,87.4106114,,,,Easy Math Task,1,5216479,,,
Math Trial End,87.4106426,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,87.4106572,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial Start,89.440871,,,,Easy Math Task,1,5216479,,,
Choice presented,89.4466226,,,,Easy Math Task,1,5216479,,,
Choice made,91.2608214,,,,Easy Math Task,1,5216479,,,
Math Trial End,91.2608539,TRUE,,,Easy Math Task,1,5216479,,,
Math Trial End,91.2608688,TRUE,,,Easy Math Task,1,5216479,,,
Math Task End,93.2784037,,,,Easy Math Task,1,5216479,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,2149.506343,,,,,,,,,
ESQ,2152.115566,,Past_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2155.319079,,Past_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 5,Easy Math Task
ESQ,2155.320142,,Self_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2157.801978,,Self_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 5,Easy Math Task
ESQ,2157.803194,,Distracting_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2162.102439,,Distracting_response,4.9,Experience Sampling Questions,1,5216479,,Marker Started at 4,Easy Math Task
ESQ,2162.103586,,Modality_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2168.119193,,Modality_response,5.3,Experience Sampling Questions,1,5216479,,Marker Started at 4,Easy Math Task
ESQ,2168.120381,,Knowledge_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2172.151824,,Knowledge_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 7,Easy Math Task
ESQ,2172.152992,,Intrusive_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2174.319539,,Intrusive_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 2,Easy Math Task
ESQ,2174.320703,,Emotion_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2177.335934,,Emotion_response,4.1,Experience Sampling Questions,1,5216479,,Marker Started at 8,Easy Math Task
ESQ,2177.337091,,Deliberate_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2178.834966,,Deliberate_response,3,Experience Sampling Questions,1,5216479,,Marker Started at 3,Easy Math Task
ESQ,2178.835785,,Detailed_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2182.417794,,Detailed_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 10,Easy Math Task
ESQ,2182.418929,,Future_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2185.668992,,Future_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 6,Easy Math Task
ESQ,2185.670131,,Other_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2188.08395,,Other_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 5,Easy Math Task
ESQ,2188.085041,,Problem_start,,Experience Sampling Questions,1,5216479,,,Easy Math Task
ESQ,2190.501264,,Problem_response,1,Experience Sampling Questions,1,5216479,,Marker Started at 2,Easy Math Task
